id,client_id,date,revenue
2932,190320,2020-01-29T00:00:00.000Z,"2839,00"
2933,190518,2020-01-29T00:00:00.000Z,"2645,00"
2934,190636,2020-01-29T00:00:00.000Z,"1355,00"
2935,190656,2020-01-29T00:00:00.000Z,"2161,00"
2936,191376,2020-01-29T00:00:00.000Z,"1165,00"
2937,192496,2020-01-29T00:00:00.000Z,"1452,00"
2938,192956,2020-01-29T00:00:00.000Z,"3451,00"
2939,194298,2020-01-29T00:00:00.000Z,"1355,00"
2940,194314,2020-01-29T00:00:00.000Z,"403,00"
2941,194588,2020-01-29T00:00:00.000Z,"6016,00"
2942,194746,2020-01-29T00:00:00.000Z,"1903,00"
2943,195504,2020-01-29T00:00:00.000Z,"12000,00"
2944,198796,2020-01-29T00:00:00.000Z,"1903,00"
2945,202006,2020-01-29T00:00:00.000Z,"1355,00"
2946,202124,2020-01-29T00:00:00.000Z,"6355,00"
2947,202878,2020-01-29T00:00:00.000Z,"3371,00"
2948,203418,2020-01-29T00:00:00.000Z,"3983,00"
2949,203958,2020-01-29T00:00:00.000Z,"5193,00"
2950,204008,2020-01-29T00:00:00.000Z,"2613,00"
2951,204684,2020-01-29T00:00:00.000Z,"2709,00"
2952,207660,2020-01-29T00:00:00.000Z,"2645,00"
2953,208174,2020-01-29T00:00:00.000Z,"2161,00"
2954,209518,2020-01-29T00:00:00.000Z,"2613,00"
2955,209648,2020-01-29T00:00:00.000Z,"403,00"
2956,209914,2020-01-29T00:00:00.000Z,"2645,00"
2957,211074,2020-01-29T00:00:00.000Z,"403,00"
2958,215042,2020-01-29T00:00:00.000Z,"1355,00"
2959,216446,2020-01-29T00:00:00.000Z,"8500,00"
2960,219736,2020-01-29T00:00:00.000Z,"1355,00"
2961,219754,2020-01-29T00:00:00.000Z,"1355,00"
2962,220142,2020-01-29T00:00:00.000Z,"1355,00"
2963,221734,2020-01-29T00:00:00.000Z,"1355,00"
2964,221956,2020-01-29T00:00:00.000Z,"1355,00"
2965,123858,2020-01-30T00:00:00.000Z,"1355,00"
2966,124618,2020-01-30T00:00:00.000Z,"55225,00"
2967,125870,2020-01-30T00:00:00.000Z,"1355,00"
2968,125946,2020-01-30T00:00:00.000Z,"1355,00"
2969,130372,2020-01-30T00:00:00.000Z,"1355,00"
2970,131892,2020-01-30T00:00:00.000Z,"6209,00"
2971,132046,2020-01-30T00:00:00.000Z,"1710,00"
2972,134468,2020-01-30T00:00:00.000Z,"6676,00"
2973,143846,2020-01-30T00:00:00.000Z,"9628,00"
2974,145684,2020-01-30T00:00:00.000Z,"5854,00"
2975,146314,2020-01-30T00:00:00.000Z,"2661,00"
2976,148436,2020-01-30T00:00:00.000Z,"4096,00"
2977,148970,2020-01-30T00:00:00.000Z,"10613,00"
2978,150546,2020-01-30T00:00:00.000Z,"62284,00"
2979,151310,2020-01-30T00:00:00.000Z,"3145,00"
2980,151562,2020-01-30T00:00:00.000Z,"3451,00"
2981,152870,2020-01-30T00:00:00.000Z,"1355,00"
2982,153364,2020-01-30T00:00:00.000Z,"2306,00"
2983,157676,2020-01-30T00:00:00.000Z,"3597,00"
2984,160632,2020-01-30T00:00:00.000Z,"4839,00"
2985,160964,2020-01-30T00:00:00.000Z,"1355,00"
2986,162160,2020-01-30T00:00:00.000Z,"1355,00"
2987,163240,2020-01-30T00:00:00.000Z,"2645,00"
2988,163346,2020-01-30T00:00:00.000Z,"20690,00"
2989,165450,2020-01-30T00:00:00.000Z,"3193,00"
2990,165530,2020-01-30T00:00:00.000Z,"38725,00"
2991,166808,2020-01-30T00:00:00.000Z,"3516,00"
2992,166944,2020-01-30T00:00:00.000Z,"1355,00"
2993,167072,2020-01-30T00:00:00.000Z,"3339,00"
2994,168368,2020-01-30T00:00:00.000Z,"3581,00"
2995,168558,2020-01-30T00:00:00.000Z,"2709,00"
2996,168914,2020-01-30T00:00:00.000Z,"1355,00"
2997,168990,2020-01-30T00:00:00.000Z,"1710,00"
2998,169486,2020-01-30T00:00:00.000Z,"4258,00"
2999,169738,2020-01-30T00:00:00.000Z,"6338,00"
3000,170160,2020-01-30T00:00:00.000Z,"3032,00"
3001,170212,2020-01-30T00:00:00.000Z,"3613,00"
3002,171364,2020-01-30T00:00:00.000Z,"12954,00"
3003,171558,2020-01-30T00:00:00.000Z,"2709,00"
3004,172050,2020-01-30T00:00:00.000Z,"5742,00"
3005,172428,2020-01-30T00:00:00.000Z,"9159,00"
3006,172506,2020-01-30T00:00:00.000Z,"403,00"
3007,174124,2020-01-30T00:00:00.000Z,"1548,00"
3008,174338,2020-01-30T00:00:00.000Z,"2420,00"
3009,175578,2020-01-30T00:00:00.000Z,"21311,00"
3010,176764,2020-01-30T00:00:00.000Z,"1355,00"
3011,176862,2020-01-30T00:00:00.000Z,"403,00"
3012,179614,2020-01-30T00:00:00.000Z,"2645,00"
3013,179772,2020-01-30T00:00:00.000Z,"1355,00"
3014,180822,2020-01-30T00:00:00.000Z,"1355,00"
3015,182292,2020-01-30T00:00:00.000Z,"4017,00"
3016,182856,2020-01-30T00:00:00.000Z,"1355,00"
3017,183172,2020-01-30T00:00:00.000Z,"1903,00"
3018,184350,2020-01-30T00:00:00.000Z,"1355,00"
3019,185190,2020-01-30T00:00:00.000Z,"1355,00"
3020,185586,2020-01-30T00:00:00.000Z,"1355,00"
3021,185708,2020-01-30T00:00:00.000Z,"3597,00"
3022,185710,2020-01-30T00:00:00.000Z,"1165,00"
3023,185986,2020-01-30T00:00:00.000Z,"1903,00"
3024,187646,2020-01-30T00:00:00.000Z,"2161,00"
3025,187988,2020-01-30T00:00:00.000Z,"1355,00"
3026,189136,2020-01-30T00:00:00.000Z,"3452,00"
3027,189168,2020-01-30T00:00:00.000Z,"1355,00"
3028,190320,2020-01-30T00:00:00.000Z,"2839,00"
3029,190820,2020-01-30T00:00:00.000Z,"2097,00"
3030,191476,2020-01-30T00:00:00.000Z,"1355,00"
3031,191546,2020-01-30T00:00:00.000Z,"1355,00"
3032,192340,2020-01-30T00:00:00.000Z,"1355,00"
3033,192492,2020-01-30T00:00:00.000Z,"2709,00"
3034,193318,2020-01-30T00:00:00.000Z,"1612,00"
3035,195220,2020-01-30T00:00:00.000Z,"403,00"
3036,195322,2020-01-30T00:00:00.000Z,"2645,00"
3037,196176,2020-01-30T00:00:00.000Z,"2967,00"
3038,197400,2020-01-30T00:00:00.000Z,"1355,00"
3039,200610,2020-01-30T00:00:00.000Z,"2161,00"
3040,201398,2020-01-30T00:00:00.000Z,"403,00"
3041,203958,2020-01-30T00:00:00.000Z,"5193,00"
3042,204008,2020-01-30T00:00:00.000Z,"2613,00"
3043,204262,2020-01-30T00:00:00.000Z,"1355,00"
3044,204384,2020-01-30T00:00:00.000Z,"23685,00"
3045,205224,2020-01-30T00:00:00.000Z,"2645,00"
3046,205658,2020-01-30T00:00:00.000Z,"4258,00"
3047,206484,2020-01-30T00:00:00.000Z,"4258,00"
3048,206772,2020-01-30T00:00:00.000Z,"1355,00"
3049,206962,2020-01-30T00:00:00.000Z,"1612,00"
3050,207842,2020-01-30T00:00:00.000Z,"2323,00"
3051,208456,2020-01-30T00:00:00.000Z,"1355,00"
3052,210006,2020-01-30T00:00:00.000Z,"16759,00"
3053,210030,2020-01-30T00:00:00.000Z,"2565,00"
3054,210588,2020-01-30T00:00:00.000Z,"3532,00"
3055,212020,2020-01-30T00:00:00.000Z,"403,00"
3056,212054,2020-01-30T00:00:00.000Z,"1355,00"
3057,212412,2020-01-30T00:00:00.000Z,"2645,00"
3058,212700,2020-01-30T00:00:00.000Z,"2645,00"
3059,212910,2020-01-30T00:00:00.000Z,"1355,00"
3060,216396,2020-01-30T00:00:00.000Z,"2645,00"
3061,219114,2020-01-30T00:00:00.000Z,"7129,00"
3062,219136,2020-01-30T00:00:00.000Z,"1114,00"
3063,221266,2020-01-30T00:00:00.000Z,"1355,00"
3064,221734,2020-01-30T00:00:00.000Z,"1355,00"
3065,124054,2020-01-31T00:00:00.000Z,"5515,00"
3066,124140,2020-01-31T00:00:00.000Z,"1365,00"
3067,125208,2020-01-31T00:00:00.000Z,"4260,00"
3068,128994,2020-01-31T00:00:00.000Z,"1365,00"
3069,130372,2020-01-31T00:00:00.000Z,"1365,00"
3070,133000,2020-01-31T00:00:00.000Z,"4355,00"
3071,133606,2020-01-31T00:00:00.000Z,"1365,00"
3072,135204,2020-01-31T00:00:00.000Z,"2380,00"
3073,137040,2020-01-31T00:00:00.000Z,"3685,00"
3074,138722,2020-01-31T00:00:00.000Z,"1365,00"
3075,141638,2020-01-31T00:00:00.000Z,"2145,00"
3076,144396,2020-01-31T00:00:00.000Z,"3860,00"
3077,145124,2020-01-31T00:00:00.000Z,"2650,00"
3078,146160,2020-01-31T00:00:00.000Z,"1365,00"
3079,146248,2020-01-31T00:00:00.000Z,"5080,00"
3080,147148,2020-01-31T00:00:00.000Z,"3705,00"
3081,147334,2020-01-31T00:00:00.000Z,"3455,00"
3082,148320,2020-01-31T00:00:00.000Z,"3050,00"
3083,148360,2020-01-31T00:00:00.000Z,"2185,00"
3084,148488,2020-01-31T00:00:00.000Z,"7270,00"
3085,150352,2020-01-31T00:00:00.000Z,"3060,00"
3086,150418,2020-01-31T00:00:00.000Z,"63935,00"
3087,152034,2020-01-31T00:00:00.000Z,"1910,00"
3088,152760,2020-01-31T00:00:00.000Z,"3350,00"
3089,152844,2020-01-31T00:00:00.000Z,"1755,00"
3090,152910,2020-01-31T00:00:00.000Z,"410,00"
3091,153384,2020-01-31T00:00:00.000Z,"4865,00"
3092,154724,2020-01-31T00:00:00.000Z,"3535,00"
3093,154840,2020-01-31T00:00:00.000Z,"4740,00"
3094,155816,2020-01-31T00:00:00.000Z,"4260,00"
3095,158574,2020-01-31T00:00:00.000Z,"8355,00"
3096,158874,2020-01-31T00:00:00.000Z,"4275,00"
3097,159416,2020-01-31T00:00:00.000Z,"2185,00"
3098,159676,2020-01-31T00:00:00.000Z,"3890,00"
3099,162712,2020-01-31T00:00:00.000Z,"4815,00"
3100,162754,2020-01-31T00:00:00.000Z,"7220,00"
3101,163240,2020-01-31T00:00:00.000Z,"2650,00"
3102,165530,2020-01-31T00:00:00.000Z,"38750,00"
3103,165708,2020-01-31T00:00:00.000Z,"2650,00"
3104,166008,2020-01-31T00:00:00.000Z,"1910,00"
3105,166056,2020-01-31T00:00:00.000Z,"410,00"
3106,166204,2020-01-31T00:00:00.000Z,"4120,00"
3107,166842,2020-01-31T00:00:00.000Z,"4610,00"
3108,167800,2020-01-31T00:00:00.000Z,"1455,00"
3109,168388,2020-01-31T00:00:00.000Z,"1455,00"
3110,168704,2020-01-31T00:00:00.000Z,"2730,00"
3111,169768,2020-01-31T00:00:00.000Z,"1910,00"
3112,170214,2020-01-31T00:00:00.000Z,"4430,00"
3113,170510,2020-01-31T00:00:00.000Z,"1365,00"
3114,170608,2020-01-31T00:00:00.000Z,"6190,00"
3115,170688,2020-01-31T00:00:00.000Z,"3535,00"
3116,171772,2020-01-31T00:00:00.000Z,"3995,00"
3117,171830,2020-01-31T00:00:00.000Z,"2730,00"
3118,171930,2020-01-31T00:00:00.000Z,"2925,00"
3119,172010,2020-01-31T00:00:00.000Z,"4670,00"
3120,174244,2020-01-31T00:00:00.000Z,"4670,00"
3121,175198,2020-01-31T00:00:00.000Z,"1365,00"
3122,175524,2020-01-31T00:00:00.000Z,"4015,00"
3123,177236,2020-01-31T00:00:00.000Z,"10020,00"
3124,177334,2020-01-31T00:00:00.000Z,"3300,00"
3125,177620,2020-01-31T00:00:00.000Z,"1365,00"
3126,178612,2020-01-31T00:00:00.000Z,"2730,00"
3127,178672,2020-01-31T00:00:00.000Z,"2650,00"
3128,178808,2020-01-31T00:00:00.000Z,"1365,00"
3129,179158,2020-01-31T00:00:00.000Z,"2650,00"
3130,179980,2020-01-31T00:00:00.000Z,"2650,00"
3131,180078,2020-01-31T00:00:00.000Z,"3370,00"
3132,181618,2020-01-31T00:00:00.000Z,"1365,00"
3133,182824,2020-01-31T00:00:00.000Z,"3860,00"
3134,182910,2020-01-31T00:00:00.000Z,"410,00"
3135,184942,2020-01-31T00:00:00.000Z,"1650,00"
3136,185630,2020-01-31T00:00:00.000Z,"1365,00"
3137,185708,2020-01-31T00:00:00.000Z,"3605,00"
3138,186024,2020-01-31T00:00:00.000Z,"2650,00"
3139,186374,2020-01-31T00:00:00.000Z,"1365,00"
3140,188812,2020-01-31T00:00:00.000Z,"1360,00"
3141,188846,2020-01-31T00:00:00.000Z,"5215,00"
3142,192208,2020-01-31T00:00:00.000Z,"4080,00"
3143,193462,2020-01-31T00:00:00.000Z,"2185,00"
3144,193500,2020-01-31T00:00:00.000Z,"1365,00"
3145,194182,2020-01-31T00:00:00.000Z,"2650,00"
3146,194746,2020-01-31T00:00:00.000Z,"1910,00"
3147,195504,2020-01-31T00:00:00.000Z,"12015,00"
3148,197276,2020-01-31T00:00:00.000Z,"1560,00"
3149,198318,2020-01-31T00:00:00.000Z,"2065,00"
3150,198462,2020-01-31T00:00:00.000Z,"410,00"
3151,200568,2020-01-31T00:00:00.000Z,"1365,00"
3152,204186,2020-01-31T00:00:00.000Z,"1365,00"
3153,204696,2020-01-31T00:00:00.000Z,"3665,00"
3154,208190,2020-01-31T00:00:00.000Z,"1365,00"
3155,208666,2020-01-31T00:00:00.000Z,"4670,00"
3156,209044,2020-01-31T00:00:00.000Z,"2795,00"
3157,209648,2020-01-31T00:00:00.000Z,"410,00"
3158,212060,2020-01-31T00:00:00.000Z,"1845,00"
3159,213210,2020-01-31T00:00:00.000Z,"6720,00"
3160,213518,2020-01-31T00:00:00.000Z,"6260,00"
3161,216442,2020-01-31T00:00:00.000Z,"2105,00"
3162,216904,2020-01-31T00:00:00.000Z,"2730,00"
3163,220012,2020-01-31T00:00:00.000Z,"3195,00"
3164,220142,2020-01-31T00:00:00.000Z,"1365,00"
3165,221266,2020-01-31T00:00:00.000Z,"1365,00"
3166,221380,2020-01-31T00:00:00.000Z,"4805,00"
3167,221406,2020-01-31T00:00:00.000Z,"4260,00"
3168,221610,2020-01-31T00:00:00.000Z,"1365,00"
3169,221948,2020-01-31T00:00:00.000Z,"1365,00"
3170,223012,2020-01-30T00:00:00.000Z,"1365,00"
3171,121116,2020-02-01T00:00:00.000Z,"2392,00"
3172,122416,2020-02-01T00:00:00.000Z,"2928,00"
3173,123858,2020-02-01T00:00:00.000Z,"1500,00"
3174,125208,2020-02-01T00:00:00.000Z,"4712,00"
3175,125520,2020-02-01T00:00:00.000Z,"3820,00"
3176,126196,2020-02-01T00:00:00.000Z,"4071,00"
3177,126498,2020-02-01T00:00:00.000Z,"43267,00"
3178,126690,2020-02-01T00:00:00.000Z,"3982,00"
3179,128704,2020-02-01T00:00:00.000Z,"11387,00"
3180,129654,2020-02-01T00:00:00.000Z,"8821,00"
3181,130372,2020-02-01T00:00:00.000Z,"1500,00"
3182,131170,2020-02-01T00:00:00.000Z,"2285,00"
3183,132282,2020-02-01T00:00:00.000Z,"4053,00"
3184,137956,2020-02-01T00:00:00.000Z,"2392,00"
3185,138080,2020-02-01T00:00:00.000Z,"9337,00"
3186,138796,2020-02-01T00:00:00.000Z,"42153,00"
3187,141836,2020-02-01T00:00:00.000Z,"2392,00"
3188,146314,2020-02-01T00:00:00.000Z,"2946,00"
3189,146898,2020-02-01T00:00:00.000Z,"3374,00"
3190,147252,2020-02-01T00:00:00.000Z,"5606,00"
3191,147588,2020-02-01T00:00:00.000Z,"2553,00"
3192,148970,2020-02-01T00:00:00.000Z,"11750,00"
3193,150890,2020-02-01T00:00:00.000Z,"2285,00"
3194,151654,2020-02-01T00:00:00.000Z,"5035,00"
3195,152796,2020-02-01T00:00:00.000Z,"1500,00"
3196,152870,2020-02-01T00:00:00.000Z,"1500,00"
3197,156472,2020-02-01T00:00:00.000Z,"9980,00"
3198,157680,2020-02-01T00:00:00.000Z,"10195,00"
3199,158222,2020-02-01T00:00:00.000Z,"1500,00"
3200,158874,2020-02-01T00:00:00.000Z,"4713,00"
3201,159040,2020-02-01T00:00:00.000Z,"4356,00"
3202,159416,2020-02-01T00:00:00.000Z,"2392,00"
3203,159430,2020-02-01T00:00:00.000Z,"1946,00"
3204,159676,2020-02-01T00:00:00.000Z,"4303,00"
3205,160632,2020-02-01T00:00:00.000Z,"5356,00"
3206,161518,2020-02-01T00:00:00.000Z,"22482,00"
3207,162022,2020-02-01T00:00:00.000Z,"2999,00"
3208,163004,2020-02-01T00:00:00.000Z,"2107,00"
3209,163696,2020-02-01T00:00:00.000Z,"446,00"
3210,165186,2020-02-01T00:00:00.000Z,"1500,00"
3211,168368,2020-02-01T00:00:00.000Z,"3962,00"
3212,168902,2020-02-01T00:00:00.000Z,"2999,00"
3213,168914,2020-02-01T00:00:00.000Z,"1500,00"
3214,168990,2020-02-01T00:00:00.000Z,"1892,00"
3215,169320,2020-02-01T00:00:00.000Z,"2999,00"
3216,169622,2020-02-01T00:00:00.000Z,"11655,00"
3217,169830,2020-02-01T00:00:00.000Z,"27910,00"
3218,170214,2020-02-01T00:00:00.000Z,"4892,00"
3219,171170,2020-02-01T00:00:00.000Z,"4714,00"
3220,171496,2020-02-01T00:00:00.000Z,"10068,00"
3221,172070,2020-02-01T00:00:00.000Z,"2999,00"
3222,172428,2020-02-01T00:00:00.000Z,"10138,00"
3223,173512,2020-02-01T00:00:00.000Z,"4284,00"
3224,173754,2020-02-01T00:00:00.000Z,"4874,00"
3225,174958,2020-02-01T00:00:00.000Z,"5891,00"
3226,175198,2020-02-01T00:00:00.000Z,"1500,00"
3227,175524,2020-02-01T00:00:00.000Z,"4428,00"
3228,175900,2020-02-01T00:00:00.000Z,"1500,00"
3229,175918,2020-02-01T00:00:00.000Z,"2107,00"
3230,176764,2020-02-01T00:00:00.000Z,"1500,00"
3231,177160,2020-02-01T00:00:00.000Z,"15463,00"
3232,177502,2020-02-01T00:00:00.000Z,"4714,00"
3233,177514,2020-02-01T00:00:00.000Z,"3374,00"
3234,179132,2020-02-01T00:00:00.000Z,"2767,00"
3235,179196,2020-02-01T00:00:00.000Z,"2107,00"
3236,179980,2020-02-01T00:00:00.000Z,"2928,00"
3237,180098,2020-02-01T00:00:00.000Z,"1500,00"
3238,181618,2020-02-01T00:00:00.000Z,"1500,00"
3239,182086,2020-02-01T00:00:00.000Z,"1500,00"
3240,182214,2020-02-01T00:00:00.000Z,"3374,00"
3241,182734,2020-02-01T00:00:00.000Z,"4678,00"
3242,182870,2020-02-01T00:00:00.000Z,"1500,00"
3243,182910,2020-02-01T00:00:00.000Z,"446,00"
3244,183172,2020-02-01T00:00:00.000Z,"2107,00"
3245,183274,2020-02-01T00:00:00.000Z,"3820,00"
3246,183768,2020-02-01T00:00:00.000Z,"3374,00"
3247,183944,2020-02-01T00:00:00.000Z,"7497,00"
3248,184588,2020-02-01T00:00:00.000Z,"1821,00"
3249,184980,2020-02-01T00:00:00.000Z,"1714,00"
3250,185178,2020-02-01T00:00:00.000Z,"1892,00"
3251,185494,2020-02-01T00:00:00.000Z,"1500,00"
3252,185630,2020-02-01T00:00:00.000Z,"1500,00"
3253,186290,2020-02-01T00:00:00.000Z,"2677,00"
3254,188418,2020-02-01T00:00:00.000Z,"3320,00"
3255,188812,2020-02-01T00:00:00.000Z,"1503,00"
3256,191078,2020-02-01T00:00:00.000Z,"2432,00"
3257,191342,2020-02-01T00:00:00.000Z,"1500,00"
3258,192114,2020-02-01T00:00:00.000Z,"1500,00"
3259,192410,2020-02-01T00:00:00.000Z,"2035,00"
3260,192948,2020-02-01T00:00:00.000Z,"1714,00"
3261,193228,2020-02-01T00:00:00.000Z,"3982,00"
3262,193296,2020-02-01T00:00:00.000Z,"1500,00"
3263,194298,2020-02-01T00:00:00.000Z,"1500,00"
3264,194322,2020-02-01T00:00:00.000Z,"11674,00"
3265,195174,2020-02-01T00:00:00.000Z,"3982,00"
3266,195220,2020-02-01T00:00:00.000Z,"446,00"
3267,197480,2020-02-01T00:00:00.000Z,"1500,00"
3268,197960,2020-02-01T00:00:00.000Z,"21093,00"
3269,198318,2020-02-01T00:00:00.000Z,"2285,00"
3270,200708,2020-02-01T00:00:00.000Z,"3607,00"
3271,202006,2020-02-01T00:00:00.000Z,"1500,00"
3272,202792,2020-02-01T00:00:00.000Z,"4714,00"
3273,202834,2020-02-01T00:00:00.000Z,"3982,00"
3274,203042,2020-02-01T00:00:00.000Z,"6499,00"
3275,204684,2020-02-01T00:00:00.000Z,"2999,00"
3276,205854,2020-02-01T00:00:00.000Z,"1500,00"
3277,206414,2020-02-01T00:00:00.000Z,"3000,00"
3278,208966,2020-02-01T00:00:00.000Z,"2392,00"
3279,209184,2020-02-01T00:00:00.000Z,"3142,00"
3280,210034,2020-02-01T00:00:00.000Z,"2928,00"
3281,212020,2020-02-01T00:00:00.000Z,"1500,00"
3282,212884,2020-02-01T00:00:00.000Z,"446,00"
3283,216506,2020-02-01T00:00:00.000Z,"5712,00"
3284,218690,2020-02-01T00:00:00.000Z,"4714,00"
3285,219448,2020-02-01T00:00:00.000Z,"2928,00"
3286,220012,2020-02-01T00:00:00.000Z,"3536,00"
3287,221090,2020-02-01T00:00:00.000Z,"446,00"
3288,222732,2020-02-01T00:00:00.000Z,"2928,00"
3289,222834,2020-02-01T00:00:00.000Z,"2250,00"
3290,223012,2020-02-01T00:00:00.000Z,"1500,00"
3291,223096,2020-01-01T00:00:00.000Z,"4053,00"
3292,121566,2020-02-02T00:00:00.000Z,"5626,00"
3293,125946,2020-02-02T00:00:00.000Z,"1500,00"
3294,126196,2020-02-02T00:00:00.000Z,"4072,00"
3295,126498,2020-02-02T00:00:00.000Z,"43268,00"
3296,128000,2020-02-02T00:00:00.000Z,"7554,00"
3297,128414,2020-02-02T00:00:00.000Z,"2286,00"
3298,130212,2020-02-02T00:00:00.000Z,"1500,00"
3299,135952,2020-02-02T00:00:00.000Z,"2929,00"
3300,141670,2020-02-02T00:00:00.000Z,"1500,00"
3301,144396,2020-02-02T00:00:00.000Z,"4250,00"
3302,148008,2020-02-02T00:00:00.000Z,"3322,00"
3303,148320,2020-02-02T00:00:00.000Z,"3394,00"
3304,148436,2020-02-02T00:00:00.000Z,"4536,00"
3305,151310,2020-02-02T00:00:00.000Z,"3482,00"
3306,153218,2020-02-02T00:00:00.000Z,"3536,00"
3307,155672,2020-02-02T00:00:00.000Z,"1500,00"
3308,157770,2020-02-02T00:00:00.000Z,"447,00"
3309,157838,2020-02-02T00:00:00.000Z,"1500,00"
3310,157948,2020-02-02T00:00:00.000Z,"5536,00"
3311,158222,2020-02-02T00:00:00.000Z,"1500,00"
3312,159040,2020-02-02T00:00:00.000Z,"4357,00"
3313,160570,2020-02-02T00:00:00.000Z,"4179,00"
3314,160632,2020-02-02T00:00:00.000Z,"5358,00"
3315,160948,2020-02-02T00:00:00.000Z,"1500,00"
3316,161522,2020-02-02T00:00:00.000Z,"4786,00"
3317,161894,2020-02-02T00:00:00.000Z,"3893,00"
3318,164768,2020-02-02T00:00:00.000Z,"1500,00"
3319,165254,2020-02-02T00:00:00.000Z,"2036,00"
3320,166204,2020-02-02T00:00:00.000Z,"4536,00"
3321,166568,2020-02-02T00:00:00.000Z,"7054,00"
3322,167332,2020-02-02T00:00:00.000Z,"4036,00"
3323,167514,2020-02-02T00:00:00.000Z,"12928,00"
3324,168368,2020-02-02T00:00:00.000Z,"3965,00"
3325,169768,2020-02-02T00:00:00.000Z,"2107,00"
3326,171772,2020-02-02T00:00:00.000Z,"4411,00"
3327,173256,2020-02-02T00:00:00.000Z,"2554,00"
3328,173680,2020-02-02T00:00:00.000Z,"3536,00"
3329,174030,2020-02-02T00:00:00.000Z,"5001,00"
3330,174512,2020-02-02T00:00:00.000Z,"3822,00"
3331,175900,2020-02-02T00:00:00.000Z,"1500,00"
3332,176664,2020-02-02T00:00:00.000Z,"2929,00"
3333,177094,2020-02-02T00:00:00.000Z,"4715,00"
3334,178606,2020-02-02T00:00:00.000Z,"4554,00"
3335,178656,2020-02-02T00:00:00.000Z,"1607,00"
3336,179444,2020-02-02T00:00:00.000Z,"4286,00"
3337,180024,2020-02-02T00:00:00.000Z,"3375,00"
3338,180466,2020-02-02T00:00:00.000Z,"2929,00"
3339,180942,2020-02-02T00:00:00.000Z,"5750,00"
3340,181480,2020-02-02T00:00:00.000Z,"1500,00"
3341,181758,2020-02-02T00:00:00.000Z,"2107,00"
3342,182120,2020-02-02T00:00:00.000Z,"2822,00"
3343,184210,2020-02-02T00:00:00.000Z,"2250,00"
3344,184356,2020-02-02T00:00:00.000Z,"1500,00"
3345,184494,2020-02-02T00:00:00.000Z,"1607,00"
3346,186272,2020-02-02T00:00:00.000Z,"3607,00"
3347,190098,2020-02-02T00:00:00.000Z,"1500,00"
3348,190184,2020-02-02T00:00:00.000Z,"19717,00"
3349,190636,2020-02-02T00:00:00.000Z,"1500,00"
3350,194684,2020-02-02T00:00:00.000Z,"3822,00"
3351,195026,2020-02-02T00:00:00.000Z,"2929,00"
3352,196214,2020-02-02T00:00:00.000Z,"1500,00"
3353,196436,2020-02-02T00:00:00.000Z,"5108,00"
3354,197276,2020-02-02T00:00:00.000Z,"1715,00"
3355,197286,2020-02-02T00:00:00.000Z,"2393,00"
3356,197480,2020-02-02T00:00:00.000Z,"1500,00"
3357,199790,2020-02-02T00:00:00.000Z,"2107,00"
3358,202600,2020-02-02T00:00:00.000Z,"1054,00"
3359,202834,2020-02-02T00:00:00.000Z,"3982,00"
3360,203802,2020-02-02T00:00:00.000Z,"1500,00"
3361,204008,2020-02-02T00:00:00.000Z,"2893,00"
3362,204580,2020-02-02T00:00:00.000Z,"2393,00"
3363,205592,2020-02-02T00:00:00.000Z,"4000,00"
3364,207000,2020-02-02T00:00:00.000Z,"1500,00"
3365,208180,2020-02-02T00:00:00.000Z,"6018,00"
3366,208228,2020-02-02T00:00:00.000Z,"5250,00"
3367,210798,2020-02-02T00:00:00.000Z,"5393,00"
3368,211268,2020-02-02T00:00:00.000Z,"1929,00"
3369,212020,2020-02-02T00:00:00.000Z,"1500,00"
3370,213210,2020-02-02T00:00:00.000Z,"7394,00"
3371,213648,2020-02-02T00:00:00.000Z,"1500,00"
3372,215006,2020-02-02T00:00:00.000Z,"3036,00"
3373,215900,2020-02-02T00:00:00.000Z,"4822,00"
3374,216406,2020-02-02T00:00:00.000Z,"3982,00"
3375,216830,2020-02-02T00:00:00.000Z,"1500,00"
3376,217124,2020-02-02T00:00:00.000Z,"5214,00"
3377,218586,2020-02-02T00:00:00.000Z,"1500,00"
3378,219114,2020-02-02T00:00:00.000Z,"7893,00"
3379,220998,2020-02-02T00:00:00.000Z,"2411,00"
3380,221122,2020-02-02T00:00:00.000Z,"4715,00"
3381,223402,2020-02-02T00:00:00.000Z,"1500,00"
3382,122396,2020-02-03T00:00:00.000Z,"1500,00"
3383,122846,2020-02-03T00:00:00.000Z,"2785,00"
3384,123406,2020-02-03T00:00:00.000Z,"5141,00"
3385,125208,2020-02-03T00:00:00.000Z,"4712,00"
3386,126774,2020-02-03T00:00:00.000Z,"1500,00"
3387,128426,2020-02-03T00:00:00.000Z,"4517,00"
3388,128704,2020-02-03T00:00:00.000Z,"11387,00"
3389,129654,2020-02-03T00:00:00.000Z,"8821,00"
3390,132750,2020-02-03T00:00:00.000Z,"8159,00"
3391,134468,2020-02-03T00:00:00.000Z,"7390,00"
3392,135070,2020-02-03T00:00:00.000Z,"11892,00"
3393,135204,2020-02-03T00:00:00.000Z,"2606,00"
3394,137470,2020-02-03T00:00:00.000Z,"4320,00"
3395,137956,2020-02-03T00:00:00.000Z,"2392,00"
3396,140630,2020-02-03T00:00:00.000Z,"9692,00"
3397,141590,2020-02-03T00:00:00.000Z,"13477,00"
